ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201LC1904,201LC190,코스피200 C 201612 190.0,62.25,2,-1.50,62.15,62.25,62.15,64.00,62.25,2,"62,200,000","1,204",OP,2016-11-24,KRDRVOPK2I
KR4201LC1920,201LC192,코스피200 C 201612 192.5,-,0,-,-,-,-,10.00,59.65,0,0,2,OP,2016-11-24,KRDRVOPK2I
KR4201LC1953,201LC195,코스피200 C 201612 195.0,-,0,-,-,-,-,10.00,57.15,0,0,0,OP,2016-11-24,KRDRVOPK2I
KR4201LC1979,201LC197,코스피200 C 201612 197.5,-,0,-,-,-,-,10.00,54.65,0,0,0,OP,2016-11-24,KRDRVOPK2I
KR4201LC2001,201LC200,코스피200 C 201612 200.0,-,0,-,-,-,-,10.00,52.15,0,0,21,OP,2016-11-24,KRDRVOPK2I
KR4201LC2027,201LC202,코스피200 C 201612 202.5,-,0,-,-,-,-,10.00,49.65,0,0,0,OP,2016-11-24,KRDRVOPK2I
KR4201LC2050,201LC205,코스피200 C 201612 205.0,-,0,-,-,-,-,10.00,47.15,0,0,1,OP,2016-11-24,KRDRVOPK2I
KR4201LC2076,201LC207,코스피200 C 201612 207.5,-,0,-,-,-,-,10.00,44.65,0,0,2,OP,2016-11-24,KRDRVOPK2I
KR4201LC2100,201LC210,코스피200 C 201612 210.0,-,0,-,-,-,-,10.00,42.15,0,0,281,OP,2016-11-24,KRDRVOPK2I
KR4201LC2126,201LC212,코스피200 C 201612 212.5,-,0,-,-,-,-,10.00,39.65,0,0,13,OP,2016-11-24,KRDRVOPK2I
KR4201LC2159,201LC215,코스피200 C 201612 215.0,-,0,-,-,-,-,10.00,37.15,0,0,8,OP,2016-11-24,KRDRVOPK2I
KR4201LC2175,201LC217,코스피200 C 201612 217.5,-,0,-,-,-,-,10.00,34.65,0,0,4,OP,2016-11-24,KRDRVOPK2I
KR4201LC2209,201LC220,코스피200 C 201612 220.0,-,0,-,-,-,-,10.00,32.15,0,0,803,OP,2016-11-24,KRDRVOPK2I
KR4201LC2225,201LC222,코스피200 C 201612 222.5,-,0,-,-,-,-,10.00,29.65,0,0,11,OP,2016-11-24,KRDRVOPK2I
KR4201LC2258,201LC225,코스피200 C 201612 225.0,-,0,-,-,-,-,10.00,27.15,0,0,5,OP,2016-11-24,KRDRVOPK2I
KR4201LC2274,201LC227,코스피200 C 201612 227.5,-,0,-,-,-,-,10.00,24.65,0,0,12,OP,2016-11-24,KRDRVOPK2I
KR4201LC2308,201LC230,코스피200 C 201612 230.0,-,0,-,-,-,-,10.00,22.15,0,0,"4,444",OP,2016-11-24,KRDRVOPK2I
KR4201LC2324,201LC232,코스피200 C 201612 232.5,-,0,-,-,-,-,10.00,19.65,0,0,7,OP,2016-11-24,KRDRVOPK2I
KR4201LC2357,201LC235,코스피200 C 201612 235.0,-,0,-,-,-,-,10.00,17.15,0,0,245,OP,2016-11-24,KRDRVOPK2I
KR4201LC2373,201LC237,코스피200 C 201612 237.5,-,0,-,-,-,-,10.00,14.65,0,0,7,OP,2016-11-24,KRDRVOPK2I
KR4201LC2407,201LC240,코스피200 C 201612 240.0,12.35,2,-1.45,13.60,13.80,12.15,18.00,12.35,30,"195,125,000","4,810",OP,2016-11-24,KRDRVOPK2I
KR4201LC2423,201LC242,코스피200 C 201612 242.5,10.15,2,-1.35,11.15,11.15,9.80,15.00,10.15,9,"47,475,000",244,OP,2016-11-24,KRDRVOPK2I
KR4201LC2456,201LC245,코스피200 C 201612 245.0,7.92,2,-1.03,8.73,8.73,7.34,15.00,7.92,124,"516,670,000","1,829",OP,2016-11-24,KRDRVOPK2I
KR4201LC2472,201LC247,코스피200 C 201612 247.5,5.74,2,-1.10,6.54,6.85,5.25,14.00,5.74,301,"899,220,000","1,198",OP,2016-11-24,KRDRVOPK2I
KR4201LC2506,201LC250,코스피200 C 201612 250.0,3.81,2,-0.86,4.64,4.88,3.41,12.00,3.81,"3,250","6,493,080,000","8,807",OP,2016-11-24,KRDRVOPK2I
KR4201LC2522,201LC252,코스피200 C 201612 252.5,2.23,2,-0.72,2.95,3.08,1.95,11.00,2.23,"45,546","54,046,695,000","12,659",OP,2016-11-24,KRDRVOPK2I
KR4201LC2555,201LC255,코스피200 C 201612 255.0,1.09,2,-0.52,1.61,1.67,0.93,10.00,1.09,"95,830","58,113,725,000","23,787",OP,2016-11-24,KRDRVOPK2I
KR4201LC2571,201LC257,코스피200 C 201612 257.5,0.42,2,-0.29,0.69,0.73,0.35,10.00,0.42,"132,639","32,584,725,000","29,779",OP,2016-11-24,KRDRVOPK2I
KR4201LC2605,201LC260,코스피200 C 201612 260.0,0.13,2,-0.12,0.24,0.25,0.10,9.00,0.13,"117,813","9,154,245,000","48,870",OP,2016-11-24,KRDRVOPK2I
KR4201LC2621,201LC262,코스피200 C 201612 262.5,0.04,2,-0.04,0.07,0.08,0.03,9.00,0.04,"58,756","1,432,520,000","40,521",OP,2016-11-24,KRDRVOPK2I
KR4201LC2654,201LC265,코스피200 C 201612 265.0,0.01,2,-0.02,0.03,0.04,0.01,9.00,0.01,"50,130","568,755,000","44,486",OP,2016-11-24,KRDRVOPK2I
KR4201LC2670,201LC267,코스피200 C 201612 267.5,0.01,2,-0.01,0.01,0.02,0.01,11.00,0.01,"13,370","68,155,000","24,500",OP,2016-11-24,KRDRVOPK2I
KR4201LC2704,201LC270,코스피200 C 201612 270.0,0.01,3,0.00,0.01,0.01,0.01,12.00,0.01,"1,549","7,745,000","32,305",OP,2016-11-24,KRDRVOPK2I
KR4201LC2720,201LC272,코스피200 C 201612 272.5,0.01,3,0.00,0.01,0.01,0.01,14.00,0.01,14,"70,000","14,507",OP,2016-11-24,KRDRVOPK2I
KR4201LC2753,201LC275,코스피200 C 201612 275.0,0.01,3,0.00,0.01,0.01,0.01,15.00,0.01,12,"60,000","14,937",OP,2016-11-24,KRDRVOPK2I
KR4201LC2779,201LC277,코스피200 C 201612 277.5,-,0,-,-,-,-,10.00,0.01,0,0,"5,524",OP,2016-11-24,KRDRVOPK2I
