ISU_CD,ISU_SRT_CD,ISU_NM,TDD_CLSPRC,FLUC_TP_CD,CMPPREVDD_PRC,TDD_OPNPRC,TDD_HGPRC,TDD_LWPRC,IMP_VOLT,NXTDD_BAS_PRC,ACC_TRDVOL,ACC_TRDVAL,ACC_OPNINT_QTY,SECUGRP_ID,TARGET_DATE,PRODUCT_ID
KR4201K72123,201K7212,코스피200 C 201507 212.5,42.25,1,0.10,42.55,42.85,42.25,3.00,42.25,260,"5,536,000,000",819,OP,2015-07-02,KRDRVOPK2I
KR4201K72156,201K7215,코스피200 C 201507 215.0,39.90,1,3.65,39.85,40.30,39.85,3.00,39.90,309,"6,204,675,000",144,OP,2015-07-02,KRDRVOPK2I
KR4201K72172,201K7217,코스피200 C 201507 217.5,37.75,1,1.75,37.75,37.75,37.75,32.00,37.75,1,"18,875,000",21,OP,2015-07-02,KRDRVOPK2I
KR4201K72206,201K7220,코스피200 C 201507 220.0,35.15,1,1.40,34.75,35.20,34.75,3.00,35.15,4,"70,150,000",57,OP,2015-07-02,KRDRVOPK2I
KR4201K72222,201K7222,코스피200 C 201507 222.5,32.70,1,2.20,32.70,32.70,32.70,3.00,32.70,1,"16,350,000",41,OP,2015-07-02,KRDRVOPK2I
KR4201K72255,201K7225,코스피200 C 201507 225.0,30.25,1,2.75,30.25,30.25,30.25,3.00,30.25,1,"15,125,000",120,OP,2015-07-02,KRDRVOPK2I
KR4201K72271,201K7227,코스피200 C 201507 227.5,27.60,1,2.20,27.60,27.60,27.60,3.00,27.60,1,"13,800,000",21,OP,2015-07-02,KRDRVOPK2I
KR4201K72305,201K7230,코스피200 C 201507 230.0,25.45,1,2.35,25.45,25.45,25.45,3.00,25.45,1,"12,725,000",35,OP,2015-07-02,KRDRVOPK2I
KR4201K72321,201K7232,코스피200 C 201507 232.5,22.70,1,2.20,22.70,22.70,22.70,3.00,22.70,1,"11,350,000",14,OP,2015-07-02,KRDRVOPK2I
KR4201K72354,201K7235,코스피200 C 201507 235.0,20.10,1,1.75,20.10,20.10,20.10,3.00,20.10,1,"10,050,000",126,OP,2015-07-02,KRDRVOPK2I
KR4201K72370,201K7237,코스피200 C 201507 237.5,17.80,1,1.85,17.55,17.80,17.55,3.00,17.80,2,"17,675,000",138,OP,2015-07-02,KRDRVOPK2I
KR4201K72404,201K7240,코스피200 C 201507 240.0,15.10,1,0.60,15.50,15.50,14.70,3.00,15.10,168,"1,271,750,000",477,OP,2015-07-02,KRDRVOPK2I
KR4201K72420,201K7242,코스피200 C 201507 242.5,12.55,1,0.45,12.55,13.00,12.30,3.00,12.55,624,"3,970,350,000",742,OP,2015-07-02,KRDRVOPK2I
KR4201K72453,201K7245,코스피200 C 201507 245.0,10.05,2,-0.10,10.00,10.70,9.75,3.00,10.05,963,"4,987,575,000","3,457",OP,2015-07-02,KRDRVOPK2I
KR4201K72479,201K7247,코스피200 C 201507 247.5,7.75,3,0.00,7.75,8.30,7.40,3.00,7.75,"2,788","10,997,275,000","6,964",OP,2015-07-02,KRDRVOPK2I
KR4201K72503,201K7250,코스피200 C 201507 250.0,5.50,1,0.05,5.55,6.05,5.20,3.00,5.50,"5,791","16,163,300,000","10,386",OP,2015-07-02,KRDRVOPK2I
KR4201K72529,201K7252,코스피200 C 201507 252.5,3.45,2,-0.20,3.50,4.00,3.20,9.00,3.45,"12,077","21,484,500,000","16,029",OP,2015-07-02,KRDRVOPK2I
KR4201K72552,201K7255,코스피200 C 201507 255.0,1.82,2,-0.13,1.93,2.26,1.64,10.00,1.82,"134,820","128,705,060,000","31,649",OP,2015-07-02,KRDRVOPK2I
KR4201K72578,201K7257,코스피200 C 201507 257.5,0.75,2,-0.14,0.84,1.03,0.65,10.00,0.75,"168,323","68,374,230,000","38,122",OP,2015-07-02,KRDRVOPK2I
KR4201K72602,201K7260,코스피200 C 201507 260.0,0.23,2,-0.10,0.31,0.38,0.19,9.00,0.23,"206,094","27,446,855,000","68,507",OP,2015-07-02,KRDRVOPK2I
KR4201K72628,201K7262,코스피200 C 201507 262.5,0.07,2,-0.05,0.12,0.13,0.06,10.00,0.07,"142,021","6,374,530,000","70,375",OP,2015-07-02,KRDRVOPK2I
KR4201K72651,201K7265,코스피200 C 201507 265.0,0.03,2,-0.02,0.05,0.05,0.02,11.00,0.03,"49,923","842,425,000","56,463",OP,2015-07-02,KRDRVOPK2I
KR4201K72677,201K7267,코스피200 C 201507 267.5,0.01,2,-0.01,0.03,0.03,0.01,12.00,0.01,"11,564","99,770,000","31,806",OP,2015-07-02,KRDRVOPK2I
KR4201K72701,201K7270,코스피200 C 201507 270.0,0.01,2,-0.01,0.01,0.02,0.01,14.00,0.01,"12,268","67,040,000","28,588",OP,2015-07-02,KRDRVOPK2I
KR4201K72727,201K7272,코스피200 C 201507 272.5,0.01,3,0.00,0.01,0.01,0.01,16.00,0.01,"1,211","6,055,000","16,882",OP,2015-07-02,KRDRVOPK2I
KR4201K72750,201K7275,코스피200 C 201507 275.0,0.01,3,0.00,0.01,0.01,0.01,19.00,0.01,65,"325,000","14,479",OP,2015-07-02,KRDRVOPK2I
KR4201K72776,201K7277,코스피200 C 201507 277.5,0.01,3,0.00,0.01,0.01,0.01,21.00,0.01,50,"250,000","11,860",OP,2015-07-02,KRDRVOPK2I
KR4201K72800,201K7280,코스피200 C 201507 280.0,0.01,3,0.00,0.01,0.01,0.01,23.00,0.01,6,"30,000","5,760",OP,2015-07-02,KRDRVOPK2I
